# Generated by tools/gen-blueprints.py. Do not edit by hand — rerun the tool.
# Recipes, grades, engineers and effects from msarilar/EDEngineer blueprints.json (MIT),
# cross-checked against EDCD/coriolis-data on CoriolisGuid. Coriolis is not the authority:
# eleven experimentals have a different recipe per module type and it models one each, so
# disagreements are printed by the generator rather than resolved here.
# Ingredients are keyed to Materials.tsv symbols and are PER APPLICATION for kind=
# modification — multiply by EngineeringRules.RollsFor for a total. No other kind is
# per application. On-foot quantities (kind=suit, weapon, merchant) are NOT EDEngineer's:
# its figures are pre-patch and are restated here to what the game charges, measured over
# 16 upgrade events and four locker deltas — see docs/spikes/journal-corpus-on-foot.md §3.
# Game data is Frontier's, used under their media usage rules; see NOTICE.
# Rows: 1172 (bartender 4, experimental 154, merchant 56, modification 786, suit 14, synthesis 65, tech-broker 51, unlock 22, weapon 20). Built: 2026-09-01.
kind	module	name	grade	engineers	ingredients	effects	guid	symbol	mtypes
modification	Plasma Accelerator	Efficient Weapon	3	Etienne Dorn,Bill Turner	chromium*1,scrambledemissiondata*1,heatexchangers*1	Damage|+16%|good;Power Draw|-24%|good;Distributor Draw|-25%|good;Thermal Load|-48%|good	a429328b-11f4-402d-9909-2c6190505966	Weapon_Efficient	hpa
modification	Plasma Accelerator	Efficient Weapon	4	Etienne Dorn,Bill Turner	heatvanes*1,archivedemissiondata*1,selenium*1	Damage|+20%|good;Power Draw|-36%|good;Distributor Draw|-35%|good;Thermal Load|-53%|good	8c364495-468c-4ab1-9baf-079917a6cf9a	Weapon_Efficient	hpa
modification	Plasma Accelerator	Efficient Weapon	5	Etienne Dorn,Bill Turner	cadmium*1,protoheatradiators*1,emissiondata*1	Damage|+24%|good;Power Draw|-48%|good;Distributor Draw|-45%|good;Thermal Load|-60%|good	5ac92753-1c19-4ae8-8b12-c6f130bda4a5	Weapon_Efficient	hpa
modification	Plasma Accelerator	Focused Weapon	1	Etienne Dorn,Zacariah Nemo,Bill Turner	iron*1	Maximum Range|+36%|good;Armour Piercing|+40%|good;Thermal Load|+1%|bad	fc3e4f2e-04fb-4509-a31f-1121940e1bc6	Weapon_Focused	hpa
modification	Plasma Accelerator	Focused Weapon	2	Etienne Dorn,Zacariah Nemo,Bill Turner	conductivecomponents*1,iron*1	Maximum Range|+52%|good;Armour Piercing|+60%|good;Thermal Load|+2%|bad	437e00b1-a6fd-4d84-9242-075c3ce8adcb	Weapon_Focused	hpa
modification	Plasma Accelerator	Focused Weapon	3	Etienne Dorn,Bill Turner	chromium*1,conductiveceramics*1,iron*1	Maximum Range|+68%|good;Armour Piercing|+80%|good;Thermal Load|+3%|bad	bfbadc34-e11a-4cc4-80cc-83dde5731e6f	Weapon_Focused	hpa
modification	Plasma Accelerator	Focused Weapon	4	Etienne Dorn,Bill Turner	focuscrystals*1,germanium*1,polymercapacitors*1	Maximum Range|+84%|good;Armour Piercing|+100%|good;Thermal Load|+4%|bad	7c41f9fc-90ec-435e-9d92-6024c32ac40d	Weapon_Focused	hpa
modification	Plasma Accelerator	Focused Weapon	5	Etienne Dorn,Bill Turner	militarysupercapacitors*1,niobium*1,refinedfocuscrystals*1	Maximum Range|+100%|good;Armour Piercing|+120%|good;Thermal Load|+5%|bad	d9306721-43a4-45cd-b225-ac9174da4d13	Weapon_Focused	hpa
modification	Plasma Accelerator	Lightweight Mount	1	Etienne Dorn,Zacariah Nemo,Bill Turner	phosphorus*1	Integrity|-20%|bad;Mass|-30%|good	d5a539c5-120a-450f-bb68-e10abbeca8a9	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	hpa
modification	Plasma Accelerator	Lightweight Mount	2	Etienne Dorn,Zacariah Nemo,Bill Turner	manganese*1,salvagedalloys*1	Power Draw|-10%|good;Integrity|-30%|bad;Distributor Draw|-20%|good;Mass|-45%|good	b6a80556-c22a-466e-931c-239c208c9890	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	hpa
modification	Plasma Accelerator	Lightweight Mount	3	Etienne Dorn,Bill Turner	conductiveceramics*1,manganese*1,salvagedalloys*1	Power Draw|-20%|good;Integrity|-40%|bad;Distributor Draw|-25%|good;Mass|-60%|good	cbec8003-80e4-455a-84fe-257d2018386e	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	hpa
modification	Plasma Accelerator	Lightweight Mount	4	Etienne Dorn,Bill Turner	conductivecomponents*1,phasealloys*1,protolightalloys*1	Power Draw|-30%|good;Integrity|-50%|bad;Distributor Draw|-30%|good;Mass|-75%|good	3a57effa-ccac-448d-8d1c-3e0966042e24	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	hpa
modification	Plasma Accelerator	Lightweight Mount	5	Etienne Dorn,Bill Turner	conductiveceramics*1,protolightalloys*1,protoradiolicalloys*1	Power Draw|-40%|good;Integrity|-60%|bad;Distributor Draw|-35%|good;Mass|-90%|good	89f5d8e2-4f4c-4ef0-9e74-9f0691244b22	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	hpa
modification	Plasma Accelerator	Long Range Weapon	1	Etienne Dorn,Zacariah Nemo,Bill Turner	sulphur*1	Power Draw|+3%|bad;Maximum Range|+20%|good;Shot Speed|+20%|good;Damage Falloff Start|+20%|good;Mass|+10%|bad	356d1457-e52f-4302-8af5-745e103b85e8	Weapon_LongRange	hpa
modification	Plasma Accelerator	Long Range Weapon	2	Etienne Dorn,Zacariah Nemo,Bill Turner	consumerfirmware*1,sulphur*1	Power Draw|+6%|bad;Maximum Range|+40%|good;Shot Speed|+40%|good;Damage Falloff Start|+40%|good;Mass|+15%|bad	965e7108-73d5-4f26-95ab-2d261716a80c	Weapon_LongRange	hpa
modification	Plasma Accelerator	Long Range Weapon	3	Etienne Dorn,Bill Turner	focuscrystals*1,consumerfirmware*1,sulphur*1	Power Draw|+9%|bad;Maximum Range|+60%|good;Shot Speed|+60%|good;Damage Falloff Start|+60%|good;Mass|+20%|bad	9d56f79f-9077-4391-8719-67e96c9613dd	Weapon_LongRange	hpa
modification	Plasma Accelerator	Long Range Weapon	4	Etienne Dorn,Bill Turner	conductivepolymers*1,focuscrystals*1,consumerfirmware*1	Power Draw|+12%|bad;Maximum Range|+80%|good;Shot Speed|+80%|good;Damage Falloff Start|+80%|good;Mass|+25%|bad	fbd49a72-d117-4e01-8485-d69b2267c803	Weapon_LongRange	hpa
modification	Plasma Accelerator	Long Range Weapon	5	Etienne Dorn,Bill Turner	biotechconductors*1,industrialfirmware*1,thermicalloys*1	Power Draw|+15%|bad;Maximum Range|+100%|good;Shot Speed|+100%|good;Damage Falloff Start|+100%|good;Mass|+30%|bad	0d08a432-cfcd-40a7-8000-74a0dee56812	Weapon_LongRange	hpa
modification	Plasma Accelerator	Overcharged Weapon	1	Etienne Dorn,Zacariah Nemo,Bill Turner	nickel*1	Damage|+30%|good;Distributor Draw|+15%|bad;Thermal Load|+3%|bad	e917ebe3-d5f1-4016-b8a9-2c759e16a7d4	Weapon_Overcharged	hpa
modification	Plasma Accelerator	Overcharged Weapon	2	Etienne Dorn,Zacariah Nemo,Bill Turner	conductivecomponents*1,nickel*1	Damage|+40%|good;Distributor Draw|+20%|bad;Thermal Load|+6%|bad	f5921fc1-fb10-4d2f-8e0a-cd8d8e9e3a84	Weapon_Overcharged	hpa
modification	Plasma Accelerator	Overcharged Weapon	3	Etienne Dorn,Bill Turner	conductivecomponents*1,electrochemicalarrays*1,nickel*1	Damage|+50%|good;Distributor Draw|+25%|bad;Thermal Load|+9%|bad	4389883f-c2b3-4487-9b1a-b668a761057a	Weapon_Overcharged	hpa
modification	Plasma Accelerator	Overcharged Weapon	4	Etienne Dorn,Bill Turner	conductiveceramics*1,polymercapacitors*1,zinc*1	Damage|+60%|good;Distributor Draw|+30%|bad;Thermal Load|+12%|bad	25ec26dd-63b8-4e83-9a6e-86e5b80c4771	Weapon_Overcharged	hpa
modification	Plasma Accelerator	Overcharged Weapon	5	Etienne Dorn,Bill Turner	conductivepolymers*1,embeddedfirmware*1,zirconium*1	Damage|+70%|good;Distributor Draw|+35%|bad;Thermal Load|+15%|bad	4dcf6bdc-bcff-448a-92a0-7612de548db7	Weapon_Overcharged	hpa
modification	Plasma Accelerator	Rapid Fire Modification	1	Etienne Dorn,Zacariah Nemo,Bill Turner	mechanicalscrap*1	Damage|-1%|bad;Reload Time|-25%|good;Jitter|0,5|bad;Rate of Fire|+8%|good	a7ca2bf6-14be-41ed-8bfb-c7348fda7713	Weapon_RapidFire	hpa
modification	Plasma Accelerator	Rapid Fire Modification	2	Etienne Dorn,Zacariah Nemo,Bill Turner	heatdispersionplate*1,mechanicalscrap*1	Damage|-2%|bad;Reload Time|-35%|good;Distributor Draw|-5%|good;Jitter|0,5|bad;Rate of Fire|+17%|good	0008257b-ea33-48ea-a18e-56cc6cf98a77	Weapon_RapidFire	hpa
modification	Plasma Accelerator	Rapid Fire Modification	3	Etienne Dorn,Bill Turner	mechanicalequipment*1,precipitatedalloys*1,legacyfirmware*1	Damage|-3%|bad;Reload Time|-45%|good;Distributor Draw|-15%|good;Jitter|0,5|bad;Rate of Fire|+26%|good	f3338d38-f944-4841-b350-09755e1b615d	Weapon_RapidFire	hpa
modification	Plasma Accelerator	Rapid Fire Modification	4	Etienne Dorn,Bill Turner	mechanicalcomponents*1,consumerfirmware*1,thermicalloys*1	Damage|-4%|bad;Reload Time|-56%|good;Distributor Draw|-25%|good;Jitter|0,5|bad;Rate of Fire|+35%|good	d2bdb568-725a-44bf-9328-ba72d2988acd	Weapon_RapidFire	hpa
modification	Plasma Accelerator	Rapid Fire Modification	5	Etienne Dorn,Bill Turner	configurablecomponents*1,precipitatedalloys*1,technetium*1	Damage|-5%|bad;Reload Time|-65%|good;Distributor Draw|-35%|good;Jitter|0,5|bad;Rate of Fire|+44%|good	b1792824-0e96-42a3-9d3a-0b41d5ef83e0	Weapon_RapidFire	hpa
modification	Plasma Accelerator	Short Range Blaster	1	Etienne Dorn,Zacariah Nemo,Bill Turner	nickel*1	Damage|+27%|good;Maximum Range|-10%|bad	81dca970-1fbf-4017-af46-0c6285c3a728	Weapon_ShortRange	hpa
modification	Plasma Accelerator	Short Range Blaster	2	Etienne Dorn,Zacariah Nemo,Bill Turner	consumerfirmware*1,nickel*1	Damage|+39%|good;Maximum Range|-20%|bad;Thermal Load|+10%|bad	cf07de84-b794-43fd-a8b6-57ee781e9247	Weapon_ShortRange	hpa
modification	Plasma Accelerator	Short Range Blaster	3	Etienne Dorn,Bill Turner	electrochemicalarrays*1,consumerfirmware*1,nickel*1	Damage|+51%|good;Maximum Range|-30%|bad;Thermal Load|+20%|bad	7cd60cfe-e406-4005-a912-a306a69067e0	Weapon_ShortRange	hpa
modification	Plasma Accelerator	Short Range Blaster	4	Etienne Dorn,Bill Turner	conductivepolymers*1,electrochemicalarrays*1,consumerfirmware*1	Damage|+63%|good;Maximum Range|-40%|bad;Thermal Load|+30%|bad	adae0f67-fd08-47d5-8870-f926cc63353f	Weapon_ShortRange	hpa
modification	Plasma Accelerator	Short Range Blaster	5	Etienne Dorn,Bill Turner	biotechconductors*1,configurablecomponents*1,industrialfirmware*1	Damage|+75%|good;Maximum Range|-50%|bad;Thermal Load|+40%|bad	ccf0cfd9-6da2-4975-95fa-ea7f0ccda991	Weapon_ShortRange	hpa
modification	Plasma Accelerator	Sturdy Mount	1	Etienne Dorn,Zacariah Nemo,Bill Turner	nickel*1	Integrity|+100%|good;Thermal Load|-10%|good;Armour Piercing|+20%|good;Mass|+20%|bad	3ac55eb7-0a45-440b-8c59-6ead43c7ef49	Weapon_Sturdy	hpa
modification	Plasma Accelerator	Sturdy Mount	2	Etienne Dorn,Zacariah Nemo,Bill Turner	nickel*1,shieldemitters*1	Integrity|+150%|good;Thermal Load|-15%|good;Armour Piercing|+30%|good;Mass|+40%|bad	53c131ab-cd66-4919-b49b-c1435362c8ff	Weapon_Sturdy	hpa
modification	Plasma Accelerator	Sturdy Mount	3	Etienne Dorn,Bill Turner	nickel*1,shieldemitters*1,tungsten*1	Integrity|+200%|good;Thermal Load|-20%|good;Armour Piercing|+40%|good;Mass|+60%|bad	2d1873d4-6d38-4d39-b4c5-ea199be2bd6a	Weapon_Sturdy	hpa
modification	Plasma Accelerator	Sturdy Mount	4	Etienne Dorn,Bill Turner	molybdenum*1,tungsten*1,zinc*1	Integrity|+250%|good;Thermal Load|-25%|good;Armour Piercing|+50%|good;Mass|+80%|bad	4ceeab9c-7a85-4553-9fa4-81ebc6e88d4f	Weapon_Sturdy	hpa
modification	Plasma Accelerator	Sturdy Mount	5	Etienne Dorn,Bill Turner	highdensitycomposites*1,molybdenum*1,technetium*1	Integrity|+300%|good;Thermal Load|-30%|good;Armour Piercing|+60%|good;Mass|+100%|bad	53ab027e-1c5f-404b-82e3-0bc4c55c71af	CargoRack_IncreasedCapacity,Weapon_Sturdy	hpa
modification	Point Defence	Ammo Capacity	1	Ram Tah,Petra Olmanova	mechanicalscrap*1,niobium*1,vanadium*1	Reload Time|+50%|bad;Mass|+100%|bad;Ammo Maximum|+50%|good	84b2fe9b-5c82-4b3c-8181-7c15aeb9ecf9	Misc_PointDefenseCapacity	upd
modification	Point Defence	Lightweight	1	Ram Tah,Petra Olmanova	phosphorus*1	Integrity|-10%|bad;Mass|-45%|good	d5a539c5-120a-450f-bb68-e10abbeca8a9	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	upd
modification	Point Defence	Lightweight	2	Petra Olmanova,Ram Tah	manganese*1,salvagedalloys*1	Integrity|-20%|bad;Mass|-56%|good	b6a80556-c22a-466e-931c-239c208c9890	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	upd
modification	Point Defence	Lightweight	3	Petra Olmanova,Ram Tah	conductiveceramics*1,manganese*1,salvagedalloys*1	Integrity|-30%|bad;Mass|-65%|good	cbec8003-80e4-455a-84fe-257d2018386e	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	upd
modification	Point Defence	Lightweight	4	Petra Olmanova,Ram Tah	conductivecomponents*1,phasealloys*1,protolightalloys*1	Integrity|-40%|bad;Mass|-75%|good	3a57effa-ccac-448d-8d1c-3e0966042e24	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	upd
modification	Point Defence	Lightweight	5	Petra Olmanova,Ram Tah	conductiveceramics*1,protolightalloys*1,protoradiolicalloys*1	Integrity|-50%|bad;Mass|-85%|good	89f5d8e2-4f4c-4ef0-9e74-9f0691244b22	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	upd
modification	Point Defence	Reinforced	1	Ram Tah,Petra Olmanova	nickel*1	Integrity|+60%|good;Mass|+30%|bad	be6995c8-ffe3-41db-82c7-8a1d876254bd	Misc_Reinforced	upd
modification	Point Defence	Reinforced	2	Petra Olmanova,Ram Tah	nickel*1,shieldemitters*1	Integrity|+120%|good;Mass|+60%|bad	b485f4a5-194e-44cd-8a68-d78d87b78749	Misc_Reinforced	upd
modification	Point Defence	Reinforced	3	Petra Olmanova,Ram Tah	nickel*1,shieldemitters*1,tungsten*1	Integrity|+180%|good;Mass|+90%|bad	007beb33-2cb2-48fc-b3d3-b5b82fc7c795	Misc_Reinforced	upd
modification	Point Defence	Reinforced	4	Petra Olmanova,Ram Tah	molybdenum*1,tungsten*1,zinc*1	Integrity|+240%|good;Mass|+120%|bad	3fbaecf6-2bdf-4c53-b455-d37d0d78571c	Misc_Reinforced	upd
modification	Point Defence	Reinforced	5	Petra Olmanova,Ram Tah	highdensitycomposites*1,molybdenum*1,technetium*1	Integrity|+300%|good;Mass|+150%|bad	e6c7a828-4c26-44e6-80ed-e39978850532	Misc_Reinforced	upd
modification	Point Defence	Shielded	1	Petra Olmanova,Ram Tah	wornshieldemitters*1	Power Draw|+20%|bad;Integrity|+60%|good	84de52cc-9d50-48b9-94bc-262735f61a27	Misc_Shielded	upd
modification	Point Defence	Shielded	2	Ram Tah,Petra Olmanova	carbon*1,shieldemitters*1	Power Draw|+40%|bad;Integrity|+120%|good	94b0ceb5-3f07-4206-aa02-1e69f1059476	Misc_Shielded	upd
modification	Point Defence	Shielded	3	Petra Olmanova,Ram Tah	carbon*1,highdensitycomposites*1,shieldemitters*1	Power Draw|+60%|bad;Integrity|+180%|good	ad2d6c5e-f69d-44cd-94e5-0437a1b77e39	Misc_Shielded	upd
modification	Point Defence	Shielded	4	Petra Olmanova,Ram Tah	fedproprietarycomposites*1,shieldingsensors*1,vanadium*1	Power Draw|+80%|bad;Integrity|+240%|good	718b1c81-ffc9-4097-8969-3805dfab4ce2	Misc_Shielded	upd
modification	Point Defence	Shielded	5	Petra Olmanova,Ram Tah	compoundshielding*1,fedcorecomposites*1,tungsten*1	Power Draw|+100%|bad;Integrity|+300%|good	4a89d7e7-fb6d-4d65-aca6-641b634d2cbb	Misc_Shielded	upd
modification	Power Distributor	Charge Enhanced	1	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	legacyfirmware*1	Power Capacity|-1%|bad;Power Recharge|+9%|good	e8ce47e1-c5d7-46bf-b31e-48dcfe9ab1a5	PowerDistributor_HighFrequency	cpd
modification	Power Distributor	Charge Enhanced	2	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	chemicalprocessors*1,legacyfirmware*1	Power Capacity|-2%|bad;Power Recharge|+18%|good	528b87b2-157d-471e-9958-831a9962c595	PowerDistributor_HighFrequency	cpd
modification	Power Distributor	Charge Enhanced	3	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	chemicaldistillery*1,gridresistors*1,consumerfirmware*1	Power Capacity|-3%|bad;Power Recharge|+27%|good	713b5e19-b7a5-447f-b450-248e771dcd72	PowerDistributor_HighFrequency	cpd
modification	Power Distributor	Charge Enhanced	4	Etienne Dorn,The Dweller	chemicalmanipulators*1,industrialfirmware*1,hybridcapacitors*1	Power Capacity|-4%|bad;Power Recharge|+36%|good	1bfd4836-c69d-4adf-94dd-e7c41da96416	PowerDistributor_HighFrequency	cpd
modification	Power Distributor	Charge Enhanced	5	Etienne Dorn,The Dweller	chemicalmanipulators*1,industrialfirmware*1,exquisitefocuscrystals*1	Power Capacity|-5%|bad;Power Recharge|+45%|good	5adf6ae2-0e1b-4b3e-9513-9b981213cdfd	PowerDistributor_HighFrequency	cpd
modification	Power Distributor	Engine Focused	1	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	sulphur*1	Weapons Capacity|-3%|bad;Systems Recharge|-3%|bad;Systems Capacity|-3%|bad;Engines Capacity|+20%|good;Weapons Recharge|-1%|bad;Engines Recharge|+16%|good	69f1b8a3-c868-452f-bdbd-cfc95e117ab5	PowerDistributor_PriorityEngines	cpd
modification	Power Distributor	Engine Focused	2	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	conductivecomponents*1,sulphur*1	Weapons Capacity|-6%|bad;Systems Recharge|-6%|bad;Systems Capacity|-6%|bad;Engines Capacity|+30%|good;Weapons Recharge|-2%|bad;Engines Recharge|+23%|good	5e91d652-7346-4a22-82c9-79853fdcdf91	PowerDistributor_PriorityEngines	cpd
modification	Power Distributor	Engine Focused	3	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	bulkscandata*1,chromium*1,electrochemicalarrays*1	Weapons Capacity|-9%|bad;Systems Recharge|-9%|bad;Systems Capacity|-9%|bad;Engines Capacity|+40%|good;Weapons Recharge|-3%|bad;Engines Recharge|+30%|good	4185370a-c4e9-4f58-9b67-a7f46bb2d3c2	PowerDistributor_PriorityEngines	cpd
modification	Power Distributor	Engine Focused	4	Etienne Dorn,The Dweller	scanarchives*1,selenium*1,polymercapacitors*1	Weapons Capacity|-12%|bad;Systems Recharge|-12%|bad;Systems Capacity|-12%|bad;Engines Capacity|+50%|good;Weapons Recharge|-4%|bad;Engines Recharge|+37%|good	6a6a497e-8261-4763-8a15-c78222a00443	PowerDistributor_PriorityEngines	cpd
modification	Power Distributor	Engine Focused	5	Etienne Dorn,The Dweller	scandatabanks*1,cadmium*1,militarysupercapacitors*1	Weapons Capacity|-15%|bad;Systems Recharge|-15%|bad;Systems Capacity|-15%|bad;Engines Capacity|+60%|good;Weapons Recharge|-5%|bad;Engines Recharge|+44%|good	ac618c54-ecfc-489a-98cb-e3f5789ad69f	PowerDistributor_PriorityEngines	cpd
modification	Power Distributor	High Charge Capacity	1	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	sulphur*1	Power Recharge|-2%|bad;Integrity|+10%|good;Power Capacity|+10%|good	e1ae5651-f688-46e2-a94a-9c3bc6e8665b	PowerDistributor_HighCapacity	cpd
modification	Power Distributor	High Charge Capacity	2	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	chromium*1,legacyfirmware*1	Power Recharge|-6%|bad;Integrity|+15%|good;Power Capacity|+18%|good	d5ea6b7b-31eb-44f4-b1f3-8126dd6ea7b5	PowerDistributor_HighCapacity	cpd
modification	Power Distributor	High Charge Capacity	3	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	chromium*1,highdensitycomposites*1,legacyfirmware*1	Power Recharge|-10%|bad;Integrity|+20%|good;Power Capacity|+26%|good	b959a87e-a231-46e7-a6a7-65fe6c0464bc	PowerDistributor_HighCapacity	cpd
modification	Power Distributor	High Charge Capacity	4	Etienne Dorn,The Dweller	consumerfirmware*1,fedproprietarycomposites*1,selenium*1	Power Recharge|-15%|bad;Integrity|+25%|good;Power Capacity|+34%|good	5f468c03-ed6d-474f-9e82-601b11d728c8	PowerDistributor_HighCapacity	cpd
modification	Power Distributor	High Charge Capacity	5	Etienne Dorn,The Dweller	industrialfirmware*1,militarysupercapacitors*1,fedproprietarycomposites*1	Power Recharge|-18%|bad;Integrity|+30%|good;Power Capacity|+42%|good	50b4cbc5-9445-43e3-a9a8-b1320fc0b27e	PowerDistributor_HighCapacity	cpd
modification	Power Distributor	Shielded	1	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	wornshieldemitters*1	Power Draw|-10%|good;Integrity|+40%|good;Mass|+3%|bad	05883145-2407-46a1-9eea-5a56ac549cfd	PowerDistributor_PriorityWeapons,PowerDistributor_Shielded	cpd
modification	Power Distributor	Shielded	2	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	carbon*1,shieldemitters*1	Power Draw|-15%|good;Integrity|+80%|good;Mass|+6%|bad	5822ff0c-fa6c-4072-95be-e2534f37be00	PowerDistributor_PriorityWeapons,PowerDistributor_Shielded	cpd
modification	Power Distributor	Shielded	3	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	carbon*1,highdensitycomposites*1,shieldemitters*1	Power Draw|-20%|good;Integrity|+120%|good;Mass|+9%|bad	d5040eac-fa75-4613-828d-ea71aefd9051	PowerDistributor_PriorityWeapons,PowerDistributor_Shielded	cpd
modification	Power Distributor	Shielded	4	Etienne Dorn,The Dweller	fedproprietarycomposites*1,shieldingsensors*1,vanadium*1	Power Draw|-25%|good;Integrity|+160%|good;Mass|+12%|bad	32c94fd6-71c3-461b-80ed-bfe1543f9651	PowerDistributor_PriorityWeapons,PowerDistributor_Shielded	cpd
modification	Power Distributor	Shielded	5	Etienne Dorn,The Dweller	compoundshielding*1,fedcorecomposites*1,tungsten*1	Power Draw|-30%|good;Integrity|+200%|good;Mass|+15%|bad	1b073867-c10f-474b-88d7-5fb6c602b838	PowerDistributor_PriorityWeapons,PowerDistributor_Shielded	cpd
modification	Power Distributor	System Focused	1	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	sulphur*1	Weapons Capacity|-3%|bad;Systems Recharge|+16%|good;Systems Capacity|+20%|good;Engines Capacity|-3%|bad;Weapons Recharge|-3%|bad;Engines Recharge|-1%|bad	8138ba35-155d-4b82-86ef-ad4600ab5e03	PowerDistributor_PrioritySystems	cpd
modification	Power Distributor	System Focused	2	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	conductivecomponents*1,sulphur*1	Weapons Capacity|-6%|bad;Systems Recharge|+23%|good;Systems Capacity|+30%|good;Engines Capacity|-6%|bad;Weapons Recharge|-6%|bad;Engines Recharge|-2%|bad	91c79b1b-b494-4dd9-98c4-10d58aa5509f	PowerDistributor_PrioritySystems	cpd
modification	Power Distributor	System Focused	3	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	bulkscandata*1,chromium*1,electrochemicalarrays*1	Weapons Capacity|-9%|bad;Systems Recharge|+30%|good;Systems Capacity|+40%|good;Engines Capacity|-9%|bad;Weapons Recharge|-9%|bad;Engines Recharge|-3%|bad	13ab16c7-2456-4387-b536-b28fd2f57d2e	PowerDistributor_PrioritySystems	cpd
modification	Power Distributor	System Focused	4	Etienne Dorn,The Dweller	scanarchives*1,selenium*1,polymercapacitors*1	Weapons Capacity|-12%|bad;Systems Recharge|+37%|good;Systems Capacity|+50%|good;Engines Capacity|-12%|bad;Weapons Recharge|-12%|bad;Engines Recharge|-4%|bad	544e6d6b-be89-478d-9b1b-62fae7599d30	PowerDistributor_PrioritySystems	cpd
modification	Power Distributor	System Focused	5	Etienne Dorn,The Dweller	scandatabanks*1,cadmium*1,militarysupercapacitors*1	Weapons Capacity|-15%|bad;Systems Recharge|+44%|good;Systems Capacity|+60%|good;Engines Capacity|-15%|bad;Weapons Recharge|-15%|bad;Engines Recharge|-5%|bad	892dcc86-a720-4fda-96cd-cb0245305764	PowerDistributor_PrioritySystems	cpd
modification	Power Distributor	Weapon Focused	1	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	sulphur*1	Weapons Capacity|+20%|good;Systems Recharge|-1%|bad;Systems Capacity|-3%|bad;Engines Capacity|-3%|bad;Weapons Recharge|+16%|good;Engines Recharge|-3%|bad	05883145-2407-46a1-9eea-5a56ac549cfd	PowerDistributor_PriorityWeapons,PowerDistributor_Shielded	cpd
modification	Power Distributor	Weapon Focused	2	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	conductivecomponents*1,sulphur*1	Weapons Capacity|+30%|good;Systems Recharge|-2%|bad;Systems Capacity|-6%|bad;Engines Capacity|-6%|bad;Weapons Recharge|+23%|good;Engines Recharge|-6%|bad	5822ff0c-fa6c-4072-95be-e2534f37be00	PowerDistributor_PriorityWeapons,PowerDistributor_Shielded	cpd
modification	Power Distributor	Weapon Focused	3	Etienne Dorn,The Dweller,Marco Qwent,Hera Tani	bulkscandata*1,hybridcapacitors*1,selenium*1	Weapons Capacity|+40%|good;Systems Recharge|-3%|bad;Systems Capacity|-9%|bad;Engines Capacity|-9%|bad;Weapons Recharge|+30%|good;Engines Recharge|-9%|bad	d5040eac-fa75-4613-828d-ea71aefd9051	PowerDistributor_PriorityWeapons,PowerDistributor_Shielded	cpd
modification	Power Distributor	Weapon Focused	4	Etienne Dorn,The Dweller	scanarchives*1,electrochemicalarrays*1,cadmium*1	Weapons Capacity|+50%|good;Systems Recharge|-4%|bad;Systems Capacity|-12%|bad;Engines Capacity|-12%|bad;Weapons Recharge|+37%|good;Engines Recharge|-12%|bad	32c94fd6-71c3-461b-80ed-bfe1543f9651	PowerDistributor_PriorityWeapons,PowerDistributor_Shielded	cpd
modification	Power Distributor	Weapon Focused	5	Etienne Dorn,The Dweller	scandatabanks*1,polymercapacitors*1,tellurium*1	Weapons Capacity|+60%|good;Systems Recharge|-5%|bad;Systems Capacity|-15%|bad;Engines Capacity|-15%|bad;Weapons Recharge|+44%|good;Engines Recharge|-15%|bad	1b073867-c10f-474b-88d7-5fb6c602b838	PowerDistributor_PriorityWeapons,PowerDistributor_Shielded	cpd
modification	Power Plant	Armoured	1	Etienne Dorn,Felicity Farseer,Marco Qwent,Hera Tani	wornshieldemitters*1	Power Generation|+4%|good;Integrity|+40%|good;Heat Efficiency|-4%|good;Mass|+4%|bad	14be2e0d-417b-4cde-834f-b7e8ca14bb85	PowerPlant_Armoured	cpp
